OpenTime,Open,High,Low,Close,Volume,CloseTime,qav,numTrades,tbbav,tbqav,ignore
2022-01-01 00:00:00.000,0.079544000,0.079757000,0.079541000,0.079672000,1307.255500000,2022-01-01 00:14:59.999,104.15095475,2074,848.46580000,67.59765032,0
2022-01-01 00:15:00.000,0.079672000,0.079762000,0.079667000,0.079737000,396.137300000,2022-01-01 00:29:59.999,31.57570712,853,186.06030000,14.83094769,0
2022-01-01 00:30:00.000,0.079736000,0.079736000,0.079600000,0.079696000,485.615300000,2022-01-01 00:44:59.999,38.69763815,897,277.55420000,22.11716866,0
2022-01-01 00:45:00.000,0.079695000,0.079808000,0.079682000,0.079805000,603.357200000,2022-01-01 00:59:59.999,48.12281538,1177,360.89920000,28.78535753,0
2022-01-01 01:00:00.000,0.079805000,0.079805000,0.079690000,0.079714000,601.366400000,2022-01-01 01:14:59.999,47.95286468,1034,141.12420000,11.25349303,0
2022-01-01 01:15:00.000,0.079709000,0.079866000,0.079705000,0.079837000,1219.377500000,2022-01-01 01:29:59.999,97.32381596,2021,926.57680000,73.95552637,0
2022-01-01 01:30:00.000,0.079837000,0.079886000,0.079754000,0.079834000,663.152300000,2022-01-01 01:44:59.999,52.93406561,1172,399.58170000,31.89534229,0
2022-01-01 01:45:00.000,0.079833000,0.079841000,0.079570000,0.079637000,517.711600000,2022-01-01 01:59:59.999,41.25961306,1020,193.21720000,15.40029939,0
2022-01-01 02:00:00.000,0.079628000,0.079673000,0.079527000,0.079538000,478.672000000,2022-01-01 02:14:59.999,38.11015304,924,246.61760000,19.63395620,0
2022-01-01 02:15:00.000,0.079541000,0.079677000,0.079540000,0.079635000,482.132600000,2022-01-01 02:29:59.999,38.38714509,946,367.18590000,29.23320256,0
2022-01-01 02:30:00.000,0.079646000,0.079706000,0.079621000,0.079702000,225.848400000,2022-01-01 02:44:59.999,17.99135106,573,94.38000000,7.51871372,0
2022-01-01 02:45:00.000,0.079702000,0.079731000,0.079639000,0.079647000,290.158500000,2022-01-01 02:59:59.999,23.12304881,609,119.30650000,9.50780672,0
2022-01-01 03:00:00.000,0.079644000,0.079663000,0.079582000,0.079647000,210.191000000,2022-01-01 03:14:59.999,16.73664833,539,128.98280000,10.27029787,0
2022-01-01 03:15:00.000,0.079641000,0.079678000,0.079614000,0.079660000,213.540800000,2022-01-01 03:29:59.999,17.00959958,517,113.08260000,9.00764942,0
